Species,long,lat,Time
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.8,25.77,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.8156,25.7681,Modern
Pleuromeris_tridentata,279.8156,25.7681,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.8,25.77,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.8,25.77,Modern
Pleuromeris_tridentata,279.8,25.77,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,279.976595,26.57948,Modern
Pleuromeris_tridentata,279.9912,26.7078,Modern
Pleuromeris_tridentata,279.44464,28.43811,Modern
Pleuromeris_tridentata,280.0038,26.7598,Modern
Pleuromeris_tridentata,277.42292,27.31109,Modern
Pleuromeris_tridentata,279.9866,26.6321,Modern
Pleuromeris_tridentata,278.7686,24.6807,Modern
Pleuromeris_tridentata,278.55139,30.85083,Modern
Pleuromeris_tridentata,279.9734,26.7104,Modern
Pleuromeris_tridentata,279.93456,26.39202,Modern
Pleuromeris_tridentata,279.9939,26.6754,Modern
Pleuromeris_tridentata,276.974333,29.104167,Modern
Pleuromeris_tridentata,276.9338,29.09592,Modern
Pleuromeris_tridentata,277.452999,27.34728,Modern
Pleuromeris_tridentata,279.9899,26.6754,Modern
Pleuromeris_tridentata,279.9969,26.7007,Modern
Pleuromeris_tridentata,279.9818,26.7202,Modern
Pleuromeris_tridentata,279.9939,26.7839,Modern
Pleuromeris_tridentata,279.9887,26.6641,Modern
Pleuromeris_tridentata,279.93456,26.39202,Modern
Pleuromeris_tridentata,277.9348,26.4243,Modern
Pleuromeris_tridentata,279.99213,26.61491,Modern
Pleuromeris_tridentata,277.25785,27.72087,Modern
Pleuromeris_tridentata,278.222,24.5501,Modern
Pleuromeris_tridentata,279.9876,26.6537,Modern
Pleuromeris_tridentata,279.9306,26.5708,Modern
Pleuromeris_tridentata,279.84015,25.62595,Modern
Pleuromeris_tridentata,279.9962,26.7149,Modern
Pleuromeris_tridentata,280.0032,26.7437,Modern
Pleuromeris_tridentata,272.9617,20.3495,Modern
Pleuromeris_tridentata,276.959067,29.100567,Modern
Pleuromeris_tridentata,279.9876,26.6266,Modern
Pleuromeris_tridentata,279.9876,26.6537,Modern
Pleuromeris_tridentata,279.85447,27.11077,Modern
Pleuromeris_tridentata,277.39582,27.38988,Modern
Pleuromeris_tridentata,279.965677,26.54347,Modern
Pleuromeris_tridentata,277.23579,27.79214,Modern
Pleuromeris_tridentata,279.94082,26.391714,Modern
Pleuromeris_tridentata,279.9867,26.6452,Modern
Pleuromeris_tridentata,279.9888,26.5839,Modern
Pleuromeris_tridentata,280.16306,32.765,Modern
Pleuromeris_tridentata,280.0054,26.7338,Modern
Pleuromeris_tridentata,279.96253,26.77269,Modern
Pleuromeris_tridentata,279.9899,26.615,Modern
Pleuromeris_tridentata,279.44464,28.43811,Modern
Pleuromeris_tridentata,278.7784,29.6941,Modern
Pleuromeris_tridentata,280.0071,26.7598,Modern
Pleuromeris_tridentata,277.7536,26.65724,Modern
Pleuromeris_tridentata,276.960167,29.101,Modern
Pleuromeris_tridentata,279.94172,26.45471,Modern
Pleuromeris_tridentata,276.967203,29.118919,Modern
Pleuromeris_tridentata,273.3938,30.4036,Modern
Pleuromeris_tridentata,279.9887,26.6228,Modern
Pleuromeris_tridentata,279.993,26.7149,Modern
Pleuromeris_tridentata,279.6019,25.1115,Modern
Pleuromeris_tridentata,279.9306,26.5708,Modern
Pleuromeris_tridentata,277.3736,27.78422,Modern
Pleuromeris_tridentata,278.5637,30.6337,Modern
Pleuromeris_tridentata,279.9872,26.6481,Modern
Pleuromeris_tridentata,279.683333,27.46667,Modern
Pleuromeris_tridentata,283.3861,34.6783,Modern
Pleuromeris_tridentata,277.8974,26.4266,Modern
Pleuromeris_tridentata,279.97839,26.454807,Modern
Pleuromeris_tridentata,281.3792,26.4958,Modern
Pleuromeris_tridentata,279.84,25.7,Modern
Pleuromeris_tridentata,284.9,38.8,Modern
Pleuromeris_tridentata,277.98,26.45,Modern
Pleuromeris_tridentata,279.94,26.62,Modern
Pleuromeris_tridentata,279.64,25.17,Modern
Pleuromeris_tridentata,279.55,25.09,Modern
Pleuromeris_tridentata,276.96,29.14,Modern
Pleuromeris_tridentata,277.86,26.78,Modern
Pleuromeris_tridentata,281.3792,26.4958,Modern
Pleuromeris_tridentata,283.45,21.22,Modern
Pleuromeris_tridentata,277.43,27.69,Modern
Pleuromeris_tridentata,278.21,26.07,Modern
Pleuromeris_tridentata,281.225,26.5167,Modern
Pleuromeris_tridentata,281.0028,26.7042,Modern
Pleuromeris_tridentata,279.81,25.77,Modern
Pleuromeris_tridentata,277.233333,27.566667,Modern
Pleuromeris_tridentata,280.3,32.85,Modern
Pleuromeris_tridentata,279.541111,27.809167,Modern
Pleuromeris_tridentata,277.896111,26.427222,Modern
Pleuromeris_tridentata,278.778,23.1696,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Pleuromeris_tridentata,273.5,30.39,Modern
Pleuromeris_tridentata,277.43,27.35,Modern
Pleuromeris_tridentata,281.4542,26.5292,Modern
Pleuromeris_tridentata,278.63,24.69,Modern
Pleuromeris_tridentata,281.3792,26.4958,Modern
Pleuromeris_tridentata,278.21,24.55,Modern
Pleuromeris_tridentata,276.96,29.12,Modern
Pleuromeris_tridentata,278.73,24.67,Modern
Pleuromeris_tridentata,281.4542,26.5292,Modern
Pleuromeris_tridentata,281.05,26.6583,Modern
Pleuromeris_tridentata,279.87,25.7883,Modern
Stewartia_floridana,277.45,27.333333,Modern
Stewartia_floridana,277.42778,27.35028,Modern
Stewartia_floridana,276.95333,29.15778,Modern
Stewartia_floridana,277.4275,27.68833,Modern
Stewartia_floridana,277.42778,27.35028,Modern
Stewartia_floridana,277.39001,27.39114,Modern
Stewartia_floridana,278.8917,25.1424,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.24341,27.58985,Modern
Stewartia_floridana,271.54888,30.19854,Modern
Stewartia_floridana,272.24401,30.24461,Modern
Stewartia_floridana,277.92166,26.45375,Modern
Stewartia_floridana,277.99524,26.50345,Modern
Stewartia_floridana,277.36859,27.38219,Modern
Stewartia_floridana,262.92315,27.79444,Modern
Stewartia_floridana,277.21323,28.13818,Modern
Stewartia_floridana,277.99524,26.50345,Modern
Stewartia_floridana,277.86145,26.68186,Modern
Stewartia_floridana,277.90295,26.46037,Modern
Stewartia_floridana,276.95818,29.13378,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,277.90295,26.46037,Modern
Stewartia_floridana,277.90295,26.46037,Modern
Stewartia_floridana,277.48601,27.21422,Modern
Stewartia_floridana,275.60242,29.91216,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,272.79304,30.39703,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,277.96259,26.48305,Modern
Stewartia_floridana,277.24341,27.58985,Modern
Stewartia_floridana,277.39001,27.39114,Modern
Stewartia_floridana,277.39453,27.38771,Modern
Stewartia_floridana,277.46958,27.33672,Modern
Stewartia_floridana,278.25487,26.71708,Modern
Stewartia_floridana,277.73144,26.7485,Modern
Stewartia_floridana,275.43845,29.89107,Modern
Stewartia_floridana,276.95699,29.13241,Modern
Stewartia_floridana,274.69243,29.81095,Modern
Stewartia_floridana,277.29657,27.74836,Modern
Stewartia_floridana,277.90295,26.46037,Modern
Stewartia_floridana,270.01187,29.24078,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,277.39001,27.39114,Modern
Stewartia_floridana,277.92166,26.45375,Modern
Stewartia_floridana,277.99524,26.50345,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,277.78912,26.66059,Modern
Stewartia_floridana,277.92166,26.45375,Modern
Stewartia_floridana,277.32369,27.76609,Modern
Stewartia_floridana,278.14141,26.66453,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,277.99524,26.50345,Modern
Stewartia_floridana,277.23799,27.77266,Modern
Stewartia_floridana,277.86145,26.68186,Modern
Stewartia_floridana,277.90295,26.46037,Modern
Stewartia_floridana,277.32369,27.76609,Modern
Stewartia_floridana,277.89673,26.46601,Modern
Stewartia_floridana,278.68963,24.64983,Modern
Stewartia_floridana,277.90295,26.46037,Modern
Stewartia_floridana,277.99524,26.50345,Modern
Stewartia_floridana,278.0239,26.47621,Modern
Stewartia_floridana,263.46945,33.79955,Modern
Stewartia_floridana,277.99524,26.50345,Modern
Stewartia_floridana,277.38,27.58,Modern
Stewartia_floridana,277.4184,27.7674,Modern
Stewartia_floridana,277.171,27.9483,Modern
Stewartia_floridana,277.23694,27.97805,Modern
Stewartia_floridana,277.3607,27.38769,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.39582,27.38988,Modern
Stewartia_floridana,277.8056,26.5263,Modern
Stewartia_floridana,278.222,24.5501,Modern
Stewartia_floridana,277.3736,27.78422,Modern
Stewartia_floridana,277.72681,26.8178,Modern
Stewartia_floridana,277.3736,27.78422,Modern
Stewartia_floridana,277.23579,27.79214,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.25739,27.6751,Modern
Stewartia_floridana,274.697,29.793,Modern
Stewartia_floridana,277.25739,27.6751,Modern
Stewartia_floridana,277.44399,27.30649,Modern
Stewartia_floridana,279.77856,25.50243,Modern
Stewartia_floridana,275.6184,29.8932,Modern
Stewartia_floridana,278.0428,26.4525,Modern
Stewartia_floridana,276.41678,29.77345,Modern
Stewartia_floridana,274.6971,29.8118,Modern
Stewartia_floridana,274.2566,30.1307,Modern
Stewartia_floridana,277.17719,27.94305,Modern
Stewartia_floridana,276.9403,29.0996,Modern
Stewartia_floridana,277.4246,27.4071,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.39582,27.38988,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.27467,27.7319,Modern
Stewartia_floridana,279.95418,26.79656,Modern
Stewartia_floridana,276.9657,29.1201,Modern
Stewartia_floridana,274.6055,29.6973,Modern
Stewartia_floridana,274.6707,29.7275,Modern
Stewartia_floridana,277.98704,26.48808,Modern
Stewartia_floridana,277.3736,27.78422,Modern
Stewartia_floridana,277.20394,27.79585,Modern
Stewartia_floridana,277.8079,26.5147,Modern
Stewartia_floridana,262.93917,27.83361,Modern
Stewartia_floridana,279.9556,26.7864,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.23579,27.79214,Modern
Stewartia_floridana,277.8079,26.5147,Modern
Stewartia_floridana,277.3597,27.3856,Modern
Stewartia_floridana,277.2994,27.4681,Modern
Stewartia_floridana,277.47023,27.32273,Modern
Stewartia_floridana,277.8079,26.5147,Modern
Stewartia_floridana,273.7604,30.4017,Modern
Stewartia_floridana,277.28195,27.63461,Modern
Stewartia_floridana,274.6971,29.8118,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.17015,27.92057,Modern
Stewartia_floridana,277.8974,26.4266,Modern
Stewartia_floridana,277.25785,27.72087,Modern
Stewartia_floridana,271.31,30.24,Modern
Stewartia_floridana,277.2,27.97,Modern
Stewartia_floridana,274.66,29.8,Modern
Stewartia_floridana,277.19,27.97,Modern
Stewartia_floridana,277.43,27.69,Modern
Stewartia_floridana,274.48,29.98,Modern
Stewartia_floridana,277.17,27.98,Modern
Stewartia_floridana,262.78,27.84,Modern
Stewartia_floridana,277.98,26.45,Modern
Stewartia_floridana,278.14,26.42,Modern
Stewartia_floridana,274.593056,29.7625,Modern
Stewartia_floridana,274.697,29.812,Modern
Stewartia_floridana,278.033333,26.441667,Modern
Stewartia_floridana,277.920248,26.444407,Modern
Stewartia_floridana,277.74,26.71,Modern
Stewartia_floridana,279.95,26.59,Modern
Stewartia_floridana,262.9083,27.875,Modern
Stewartia_floridana,277.98,26.45,Modern
Stewartia_floridana,274.34,30.16,Modern
Stewartia_floridana,277.43,27.35,Modern
